raw,processed,label,score
,program vaksinasi covid gencar dilakukan oleh pemerintah pemerintah menargetkan program vaksinasi covid untuk juta penduduk hingga agustus lalu satgas covid mencatat jumlah penduduk indonesia yang sudah divikasin adalah dari seluruh penduduk,neutral,0.9980271458625793
,di indonesia data yang dipublikasikan kementerian kesehatan kemenkes pada rabu mencatat sebanyak juta orang sudah menerima vaksinasi dosis pertama dan juta orang telah menerima vaksinasi dosis kedua manfaat vaksin covid itu sendiri adalah menciptakan respons,positive,0.6904585957527161
,pelaksanaan vaksinasi covid juga bertujuan untuk mengurangi penularan kasus aktif serta menurunkan angka kematian akibat covid selama ini sebagai upaya menghentikan pandemi covid ini pemerintah juga melakukan kerja sama dengan berbagai peneliti peniliti anak bangsa,neutral,0.5876125693321228
,dunia berlomba lomba mengembangkan vaksin covid yang paling efektif dan aman indonesia juga menjadi salah satu negara yang mengembangkan sendiri vaksin covid dengan nama vaksin merah putih karena kemandirian sainitis linier dan erat kaitanya dengan pemulihan ekonomi,positive,0.9994398951530457
,meningkatnya kasus covid di indonesia membuat negara ini perlu untuk melakukan penelitian terkait pembuatan vaksin covid yang dinamakan dengan vaksin merah putih,neutral,0.9875146150588989
,serius kedelapan majelis ulama indonesia mui telah dilibatkan dalam persiapan penggunaan vaksin merah putih sehingga dapat dipastikan sejak awal bahwa vaksin covid terjamin kehalalannya kesembilan vaksin merah putih dapat menjadi simbol kemajuan indonesia,positive,0.9987373948097229
,saat ini dunia masih dihadapkan dengan masalah serius terkait penyebaran dan penanggulangan pandemi covid hampir seluruh negara terdampak covid indonesia dan negara negara lain terus berupaya memberantas tali penyebaran covid untuk mengakhiri pandemi global ini,positive,0.745254397392273
,alasan mengapa vaksinasi covid sangat penting karena sejak vaksin covid tiba di indonesia tidak sedikit masyarakat yang belum setuju akan anjuran pemerintah untuk menjalani vaksinasi covid,positive,0.771344006061554
,dan pengawalan pada vaksin covid merah putih dengan menerapkan peraturan standar internasional yang berhubungan dengan aspek keamanan kualitas dan khasiat vaksin merah putih rencananya akan diproduksi secara sama al pada semester pertama pada tahun mendatang,neutral,0.939441442489624
,sampai pada tanggal agustus indonesia telah mencapai kasus positif dan menempati peringkat pertama dengan kasus positif covid terbanyak di asia tenggara,neutral,0.9692745804786682
,pengembangan vaksin covid di dalam negeri juga menunjukkan kemampuan dan kemandirian bangsa indonesia untuk mengembangkan vaksin sendiri,positive,0.9217708706855774
,atas virus sars cov atau covid dalam pelaksanaannya pemerintah terhambat dengan tingkat persepsi dan penerimaan masyarakat terhadap vaksinasi covid yang masih cukup beragam masih banyak masyarakat yang enggan melakukan vaksinasi karena banyaknya informasi simpang siur,negative,0.996432900428772
,semakin cepat vaksin di produksi semakin cepat pula vaksin yang dapat disuntikan kepada masyarakat hal ini berdampak baik pemerintah tidak perlu mengimpor vaksin pemerintah juga mendapat vaksin yang harganya lebih terjangkau kasus covid di indonesia akan mengalami penurunan,positive,0.9998502731323242
,universitas indonesia lipi dan lbm eijkman pemerintah sangat mengharapkan vaksin merah putih dapat segera digunakan untuk melindungi masyarakat indonesia karena mutasi dari virus covid ini semakin kuat dan berbahaya sehingga pemerintah mendukung secara penuh di dalam,negative,0.7968133091926575
,karena itu terbitnya surat edaran dari kementerian dalam negeri kepada seluruh pemerintah daerah agar mengendalikan dan mempercepat penyerapan anggaran untuk mengatasi wabah covid beserta dampak ikutannya berupa perlambatan pertumbuhan ekonomi adalah langkah tepat,positive,0.5503498315811157
,pertama saya mengikuti berita terkini terkait perkembangan pandemi covid di indonesia terutama perkembangan vaksin merah putih,neutral,0.9979039430618286
,berdasarkan penjelasan di atas dapat disimpulkan bahwa pemerintah telah berusaha penuh untuk menghambat dan menghentikan penyebaran wabah covid di indonesia dengan mendatangkan vaksin atau obat obatan agar masyarakat indonesia bisa membentuk dan meningkatkan kekebalan tubuh,positive,0.6682427525520325
,covid yang merajalela ini pemerintah mewajibkan setiap warga indonesia untuk melakukan vaksinasi vaksin ini diberikan secara gratis untuk masyarakat indonesia yang artinya pemerintah mendukung penuh untuk diadakannya vaksinasi covid ini akan tetapi tidak sedikit warga,negative,0.9111402034759521
,berbagai macam jenis vaksin telah diberikan oleh pemerintah dengan harapan dapat meningkatkan imun tubuh masyarakat agar mereka memiliki kekebalan komunal atau herd immunity terhadap virus covid ini secepat mungkin,positive,0.9517598748207092
,berbagai upaya dilakukan oleh semua negara dalam mengatasi covid salah satunya adalah vaksin negara negara besar seperti amerika dan negara eropa berlomba lomba membuat dan juga membeli vaksin yang banyak untuk warga negaranya,positive,0.9362787008285522
,goresan tinta mengubah bangsa dilematis vaksin merah putih satu lagi hasil karya dalam negeri yang luput dari dukungan dengan adanya pandemi covid ini telah menimbulkan banyak kerugian bagi negara ini selain banyaknya korban dan jumlah terinfeksi saat ini dampak dari,negative,0.9683158993721008
,tim kejari kota madiun yang diwakili oleh landoeng basuki surya hartanto sh amp much handi yang tergabung tim satgas penanganan covid kota madiun melakukan kegiatan operasi yustisi penegakan hukum kedisiplinan ppkm darurat bagi masyarakat amp pelaku usaha di wilayah kota madiun,neutral,0.9980701804161072
,kematian akibat covid termasuk kebijakan terkait stabilitas ekonomi namun sebagai pemerintah penanganan yang dilakukan tentunya harus mempertimbangkan berbagai aspek baik dari aspek sosial maupun ekonomi berbagai dampak dari pandemi covid seperti meningkatnya angka,positive,0.9265314340591431
,pandemi covid atau yang sering kita sebut corona memang tidak bisa dipungkiri karena memberikan dampak yang besar terhadap negara indonesia pandemi covid berdampak pada banyak sector di negara indonesia,positive,0.9990423321723938
,ekonomi indonesia mengalami perlambatan banyak yang menerima pemutusan hubungan kerja pendapatan pedagang kaki lima turun drastis banyak rakyat yang menderita pemerintah harus bertindak cepat dan mencari solusi untuk segera menurunkan laju penyebaran covid di indonesia,negative,0.9787824749946594
,antibodi untuk sistem kekebalan tubuh negara negara di dunia berlomba mendistribusikan vaksin buatannya untuk memenuhi kebutuhan vaksinasi di indonesia diketahui bahwa saat ini vaksin covid yang tersedia di indonesia masih dipasok secara impor,neutral,0.9908490180969238
,riset yang sedang dilakukan oleh peneliti disamping pemerintah menggunakan jenis vaksin yang telah teruji dari negara lain karena impor vaksin juga diperlukan karena virus covid juga sudah dalam kondisi yang mengkhawatirkan bagi masyarakat indonesia sendiri program riset,negative,0.891377866268158
,pengembangan vaksin dalam negeri sangat penting bagi indonesia hal ini untuk mengikis ketergantungan vaksin covid dari impor negara lain,positive,0.9828782081604004
,lain dan semestinya pemerintah memprioritaskan pembangunan pabrik vaksin merah putih bukan bahkan mempromosikan pabrik vaksin dari china apalagi para ahli kita mampu memproduksi vaksin tersebut inikan kontra produktif di tengah upaya konsorsium riset covid tersebut,negative,0.5207287669181824
,dari pandemi covid ini menimbulkan kerugian yang sangat besar hingga berdampak pada aspek sosial ekonomi maupun kesejahteraan masyarakat sampai saat ini pemerintah masih terus mengupayakan bentuk pencegahan terus menyebarnya virus covid ini dimulai dari menganjurkan,negative,0.8977279663085938
,warga negara indonesia yang menentang adanya kegiatan vaksinasi tersebut jens vaksin covid yang diberikan pun memiliki beberapa macam tipe tipe vaksin yang banyak beredar di indonesia yaitu sinovac dan astrazeneca kedua vaksin tersebut memiliki perbedan yang cukup menonjol,positive,0.577363908290863
,tidak sedikit juga yang ragu akan vaksinasi covid keraguan ini disebabkan oleh ketidak percayaan mereka terhadap pemerintah sendiri dan masih banyak warga yang tidak percaya bahwa covid nyata dan hanya meremehkan seakan akan virus ini hanya seperti flu biasa cont,negative,0.9997738003730774
,covid bisa mewabah di manca negara belahan dunia termasuk negara kita indonesia oleh karena itu para ilmuwan dengan cepat meneliti tentang covid yang kemudian dilanjutkan dengan pembuatan vaksin meskipun pengembangan vaksin covid diupayakan secepat,positive,0.9968269467353821
,vaksin merah putih adalah salah satu jenis vaksin covid yang merupakan hasil karya anak bangsa dan ditujukan untuk warga negara indonesia sebagai langkah peningkatan imunitas atau kekebalan tubuh di masa pandemi covid sekarang ini,neutral,0.9965392351150513
,vaksin merah putih menjadi salah satu vaksin covid yang diproduksi dalam negeri target pemerintah untuk dapat memproduksi vaksin merah putih vmp pada mendatang diperkirakan menjadi salah satu katalis positif bagi pergerakan neraca dagang indonesia ke depan,neutral,0.9906676411628723
,kebergantungan pada vaksin impor tidak cukup bijak pada saat pandemi covid sempat menghentikan roda ekonomi negara,negative,0.9975746273994446
,namun untuk mengurangi kasus terjangkit covid saat ini tentunya tindakan pemerintah hanya terfokus pengurangan kasus yaitu dengan mengharapkan secepatnya kegiatan vaksinasi diselenggarakan merata di seluruh masyarakat indonesia,neutral,0.9369671940803528
,pandemi covid masih menghantui khususnya indonesia sejak pertama kali diketahui masuk ke indonesia maret lalu jumlah pasien covid di indonesia masih saja tetap tinggi meskipun tingkat prosentase penularannya mulai menunjukkan penurunan sehubungan,negative,0.8796220421791077
,sementara itu pengembangan terkait dengan kemajuan penelitian vaksin covid indonesia sudah sampai pada uji pra klinis dan uji pra klinis vaksin merah putih unair memiliki hasil yang baik,positive,0.9927873015403748
,peneliti di berbagai negara di dunia termasuk indonesia vaksin merah putih begitu vaksin virus corona produksi indonesia disebut vaksin ini murni buatan dalam negeri yang dibuat menggunakan strain covid indonesia terdapat beberapa lembaga dan universitas yang ikut andil,neutral,0.9909781217575073
,tentunya seperti pepatah lama bahwa setiap penyakit tentu ada obatnyabegitu juga dengan covid ini anyak dari negara negara maju yang sudah membuat satu memformulakan vaksin covid ini iya seperti sinovac dari china sputnik dari baru ia ataupun astrazaneca dari inggris,positive,0.9667913913726807
,maupun pemerintah mengembalikan negara indonesia seperti semula walaupun vaksin belum membantu sepenuhnya dalam pengobatan tetapi setidaknya mencegah virus covid ini untuk bermutasi,positive,0.9596706628799438
,covid atau corona ini berasal dari wuhan china saat awal awal terdengar tentang virus ini pemerintah dengan sombongnya meremehkan virus mematikan ini kasus pertama muncul di indonesia pemerintah masih menanggapi nya dengan santai,negative,0.9978341460227966
,covid pun akan menurun mahasiswa memiliki peran penting di masa pandemi terutama dalam hal mendukung pemerintah untuk mengurangi penyebaran covid ini banyak hal yang dapat dilakukan mahasiswa untuk mendukung program pemerintah salah satunya dengan membantu,positive,0.9985342025756836
,vaksin sesuai vaksin yang diproduksi negara tersebut pemerintah mendorong vaksin agar vaksinasi sono tidak boleh dipolitikkan dan tidak boleh ada nasional politik pemerintah meminta agar vaksin ini menjadi public goods juru bicara satgar penanganan covid,neutral,0.9313471913337708
,menteri luar negeri menlu retno marsudi menyebut jika keberadaan atau upaya pemenuhan vaksin covid di indonesia dilakukan melalui dua pendekatan pertama pendekatan untuk jangka pendek di mana pemerintah berupaya mampu memenuhi vaksin dalam waktu singkat,neutral,0.998095691204071
,pemerintah mengeluarkan kebijakan terkait pemberian vaksin covid dengan tujuan dari kebijakan tersebut yaitu menurunkan kesakitan dan kematian melindungi dan memperkuat sistem kesehatan secara menyeluruh menjaga produktivitas dan meminimalkan dampak sosial dan ekonomi,neutral,0.7764692902565002
,telah menyebar ke seluruh dunia dan menyebabkan dunia saat ini dalam status pandemi terhitung sejak awal ditemukan di wuhan cina telah dilakukan berbagai macam cara dan upaya oleh pemerintah untuk menanggulangi dan memutus laju penyebaran covid ini mulai dari penerapan,positive,0.8042059540748596
,peserta acara tersebut bukan hanya warga negara indonesia saja tetapi juga multinasional termasuk warga jepang yang menetap di malaysia berikut kronologi virus corona yang muncul di depok jawa barat indonesia data satgas penanganan covid dalam hari terakhir,neutral,0.9914913773536682
,pusaran kasus korupsi dana bansos covid telah menyeret mantan mensos juliari peter batubara yang kebutulan juga kader loyo dalam pasal penuntutan seharus kpk menuntut dengan pasal seumur hidup,negative,0.9840015172958374
,pandemi virus covid hingga saat ini pun masih dirasakan oleh banyak negara di dunia terutama indonesia fenomana yang sungguh luar biasa dan tidak terduga ini secara tidak langsung dapat mematikan banyak sektor di suatu negara,positive,0.8542680144309998
